time,open,high,low,close,tick_volume,spread,real_volume
2016-02-04 00:00:00,368.0,390.7,367.0,389.04,7009,0,0
2016-02-05 00:00:00,389.04,391.45,384.9,385.37,5896,0,0
2016-02-07 00:00:00,377.0,377.33,375.18,376.1,331,0,0
2016-02-08 00:00:00,376.5,380.99,373.1,373.75,4445,0,0
2016-02-09 00:00:00,373.82,378.91,373.41,377.89,4858,0,0
2016-02-10 00:00:00,377.89,388.17,375.99,382.42,5723,0,0
2016-02-11 00:00:00,382.45,386.0,379.06,382.99,5653,0,0
2016-02-12 00:00:00,382.99,390.0,381.33,385.54,5531,0,0
2016-02-14 00:00:00,402.01,406.46,402.01,406.43,422,0,0
2016-02-15 00:00:00,406.43,408.93,396.0,399.56,6565,0,0
2016-02-16 00:00:00,399.5,408.49,397.97,405.14,6736,0,0
2016-02-17 00:00:00,405.14,420.33,404.0,414.64,6476,0,0
2016-02-18 00:00:00,414.45,423.99,412.46,418.41,5815,0,0
2016-02-19 00:00:00,418.41,420.21,413.8,417.42,4888,0,0
2016-02-21 00:00:00,434.4,434.82,432.55,432.96,320,0,0
2016-02-22 00:00:00,432.55,437.79,426.41,435.0,6838,0,0
2016-02-23 00:00:00,435.0,437.0,412.58,419.88,7113,0,0
2016-02-24 00:00:00,419.88,424.09,412.4,419.99,5643,0,0
2016-02-25 00:00:00,419.99,426.17,417.59,421.0,5438,0,0
2016-02-26 00:00:00,421.03,425.98,418.21,424.34,5137,0,0
2016-02-28 00:00:00,430.47,430.99,428.66,429.1,330,0,0
2016-02-29 00:00:00,429.13,436.9,427.88,432.72,5811,0,0
2016-03-01 00:00:00,432.79,436.47,429.0,434.18,6097,0,0
2016-03-02 00:00:00,434.16,435.13,422.66,423.09,5619,0,0
2016-03-03 00:00:00,422.66,425.67,417.54,418.96,6213,0,0
2016-03-04 00:00:00,419.25,424.78,409.0,410.55,5450,0,0
2016-03-06 00:00:00,409.56,409.63,405.61,406.97,373,0,0
2016-03-07 00:00:00,406.97,416.16,403.45,411.32,5868,0,0
2016-03-08 00:00:00,411.35,414.96,407.04,409.77,4749,0,0
